title,body,label
‘출마선언’ 연설하는 안철수 손가락 적힌 6글자 정체,"뉴시스 6글자 정체는 ‘이효진 원광대’이효진 원광대 교수 대변인 합류안철수 국민의힘 의원이 오는 6월 3일 치러지는 제21대 대선 출마 선언 연설을 하며 손가락에 정체를 알 수 없는 글자를 쓰고 나와 눈길을 끌었다.안 의원은 8일 오전 11시 서울 종로구 광화문광장 이순신 동상 앞에서 기자회견을 열고 ""저는 누구보다 깨끗하고, 중도 소구력이 가장 큰 후보""라며 대선 출마를 공식화했다.그런데 연설 장면을 찍은 사진에 그의 손가락에 적힌 6글자 메모가 포착됐다",0
"與, 산불피해 대책 당정 3일 진행…尹선고일 겹쳐 하루 앞당겨","'산불 피해 지원 특별법'도 추진 與 산불특위, 범정부 TF 발족 촉구 권성동 국민의힘 원내대표가 1일 오전 서울 여의도 국회에서 윤석열 대통령 탄핵 심판 선고 기일이 오는 4일로 정해진것과 관련해 입장을 밝히고 있다",0
"김동연 출마선언, 김부겸은 불출마…김경수는?",대선 출마 선언을 하게 됐다,0
"헌재, 어제 평결서 사실상 결론…결정문 확정뒤 서명만 남아",없다,0
"야당, 승복 얘기해야 vs ""승복은 윤이 해야""",[앵커] 여야는 서로를 향해 윤 대통령 탄핵심판 선고에 승복하라고 요구하며 공방을 이어가고 있습니다,1
"의협·교수단체 ""의과대학생, 부당한 불이익 받지 않게 지원""",의협·의대교수협·의학회 등 의대생 현안 관련 간담회 의대생의 학교 복귀가 이어지고 있는 가운데 대한의사협회(의협) 등 의료계 단체들이 의대생 보호를 위해 협력하기로 했다,0
"우원식, 재판관 인사청문 요청 즉시 '권한쟁의' 청구 방침…민주, 한덕수 '공수처 고발' 검토",[앵커]헌법소원과 별도로 민주당과 우원식 국회의장의 법적 대응도 적극적입니다,0
“李 이길 유일한 후보” 국힘 대권 도전 러시,한동훈 출정식… 대부분 ‘反李’ 모토11일 나경원… 13·14일 吳·洪 합류 국민의힘 대권 도전 주자들의 출마 선언이 이어지고 있다,1
마은혁 ‘韓대행 재판관 지명’ 헌법소원-가처분 주심 맡는다,"10일까지 총 6건의 헌법소원 및 가처분 신청이 접수됐다.마 재판관은 지난해 12월 26일 더불어민주당 추천의 국회 몫 후보자로 선출됐지만, 한 권한대행이 임명을 보류하고 최상목 부총리도 조한창 정계선 재판관만 임명하면서 취임하지 못했다",0
우원식 “조기대선 때 개헌”…“7공화국 열어야” “내란 종식 먼저”,공감대를 이뤘다고도 했습니다,0
"[뉴스하이킥] 박범계 ""한덕수, n차 내란 작전 하듯 헌법재판관 지명.. 이재명 재판 노렸나""","없는 구조에서 헌법재판소의 알박기는 굉장히 필수적이다, 이렇게 판단했을 거란 의심이시죠? ◎ 박범계 > 그렇지 않으면 설명이 안 됩니다",1
윤석열 탄핵 '만장일치 파면'...조기 대선 막 올라,다음 주 중에 시장직을 사퇴하겠다고 밝혔는데 이 부분에 대해서는 어떻게 보십니까? [김재원] 홍준표 시장은 오래전부터 조기대선 참여 뜻을 밝혀왔고 또 그것을 이미 수차 공언했기 때문에 특별히 다른 의사는 아니라고 봅니다,1
"한 대행, 트럼프와 28분간 첫 통화…상호관세 논의 '주목'(종합)",총 57개국으로 한국의 관세율은 25%다,0
"'한덕수 재탄핵' 꺼내든 민주 초선들 ""최상목·심우정까지 묶어 '삼탄핵'""","헌법재판관 임명을 막거나, 석방을 돕는 등 적극적인 방해 행위를 한 것으로 민주당이 의심하고 있는 인물들이다",1
트럼프 ‘관세 미사일’ 난사에도…정치권은 “너희 탓이야” 공방만,추진하겠다”며 “업종별 릴레이 간담회 등 민관 소통을 통해 정부와 민간이 원 팀으로 조율된 노력을 지속해 나가겠다”고 말했다,0
"민주당 '진상조사단' 발족 뒤 외교부 ""심우정 총장 딸 채용 유보""","유리하게 지원 자격을 바꾼 것인지, 또 석사 취득 후 경력 8개월 외에 학창 시절과 겹치는 27개월을 어떻게 업무 경력으로 인정했는가 하는 것입니다.외교부는 지난 1월 채용 공고에서 경제학 석사였던 자격 요건을 한 달 뒤 국제정치로 바꿨고, 심 씨의 대학원 시절 조교, 즉 연구보조원과 국제기구 인턴 경험 등 35개월을 모두 업무 경력으로 인정했습니다.[한정애/더불어민주당 의원]""국립외교원에서 3월 29일부터 근무해서 11월 30일까지니까 8개월하고 한 3일 정도가 되죠",0
"尹 탄핵 선고 '만장일치' 어렵다?..헌재, 평결 마쳤다는 보도 부인 안 한 이유는",물론 그분들이 다 모르게끔 헌법재판관들도 아마 인용 각하 기각 이 세 가지 의견을 다 써서 이제 결정문을 다 가지고 있겠지만 저는 어찌 됐든 그 안에 판결이 딱 결정이 됐다라고 한다면 그걸 정리하는 시간도 분명히 오늘까지 해서 아마 정리를 하는 걸로 보이는데 이게 안 나온다고요,1
'세계 탄핵史' 이름 새긴 두 번째 한국 대통령…윤석열이 남긴 아픈 기록,잦아진 데 대한 정치적 자성이 필요하다는 지적도 나온다,0
북한군 10여명 군사분계선 침범…우리 군 경고사격에 북상,[앵커] 북한군 10여명이 동부전선에서 군사분계선을 넘어왔다가 우리 군 경고사격에 다시 돌아가는 사건이 발생했습니다,0
"한대행 헌법재판관 지명에 민주 ""위헌""…법적 대응","[ 앵커 ] 한덕수 대통령 권한대행이 대통령 몫 헌법재판관 2명을 지명하자, 더불어민주당은 ""위헌""이라고 강하게 반발했습니다",0
"10명 중 4명 ""마음 못 정해""…숨은 민심 잡을 전략은","텃밭인 담양에서 조국혁신당에 패한 게 이 대표로선 뼈아프겠네요.[기자]네, 실제로 재보선 바로 다음날, 이 대표가 호남 중진 의원들과 식사 자리를 요청했다고 합니다",1
[단독]비상계엄 2개월 전…영현백 9820개 추가 계획 있었다,영현백 20%가 파손돼 30%를 추가 비축하기로 한 거라면서 '비상계엄과는 무관하다'고 해명했습니다,0
[뉴스추적] 대선 60일 레이스 돌입…캐스팅 보트 중도층 선택은?,지지율이 두드러졌는데 지형에 변화가 있을까요? 【 답변1-1 】 탄핵 심판이 지연되면서 탄핵을 반대하는 반탄파와 친윤계의 목소리가 커져왔던 게 사실입니다,1
"이재명, 9일께 출마선언할 듯…국힘은 '춘추전국시대' 예고",대로 후보 등록을 시작할 예정이다,1
①헌재 데드록 ②이재명 무죄… ‘尹 복귀’ 자신하는 국민의힘,알려졌다,1
"비명주자, '50대 50' 경선룰 반발…""어대명 경선 불참 고민""(종합)",전 의원이 9일 경남 양산시 평산마을을 찾아 문재인 전 대통령을 예방하고 있다,1
"정부, 홍콩 선사·중국인 2명 독자제재…“北철광석 이전”","국적의 운영자 쑨정저·쑨펑, 샹루이 소속 무국적 선박인 ‘선라이즈 1호’, 러시아 소재 회사인 ‘콘술 데베’다",0
초고속으로 권력 정점에 선 ‘정치인 윤석열’...1060일만에 불명예 퇴진,미국 순방 도중 터진 ‘욕설 논란’과 그로 인한 일부 언론과의 마찰로 그 해 11월 중단됐다,1
문무일 前검찰총장 “尹 파면 법리상 명백…고민할 문제 아니었다”,문무일 전 검찰총장,0
"유시민 ""이재명, 대통령 가능성 상당…檢 유혹에 안 넘어가면 돼""",유시민 작가,0
"尹, 파면되고도 `관저정치`…""대선 승리"" 관심까지",박 전 대통령은 파면 이틀 만 관저 퇴거계엄·파면 함구…친위단체엔 격려 편지윤석열 전 대통령이 12·3 비상계엄 위헌으로 파면 선고를 받았음에도 '관저 정치'로 재차 구설에 오르고 있다,1
대한민국 밤잠 설치게 한 122일…8가지 결정적 순간들 있었다,시작했다,1
날개 접은 오세훈…지지율 정체·韓 차출론·명태균·토허제 '발목',국힘 지지층·무당층 '빅4' 아슬…선호도 지지율 2%까지 내년 지방선거 당선 시 최초 '5선 서울시장'…재도전 전망 오세훈 서울시장이 12일 오전 서울 여의도 국민의힘 당사에서 가진 긴급 기자회견에서 대선 불출마 선언을 하고 있다,0
"[속보] 한덕수 권한대행, 트럼프 美대통령과 첫 통화","한덕수 권한대행, 트럼프 美대통령과 첫 통화",0
"홍준표 ""마지막 꿈 향해 즐거운 마음으로 상경""…11일 시장직 사퇴할 듯",홍준표 대구시장,0
민주 “재판관 임명은 헌재 통한 쿠데타용”…한덕수·최상목 쌍탄핵 가능성,"대통령 불소추 ‘헌법 84조’ 심판해‘李 당선돼도 재판 지속 의도’ 의심당, 내주까지 탄핵 여부 결정키로입법조사처 “韓, 재판관 지명 위헌”더불어민주당 내에서 한덕수 대통령 권한대행과 최상목 경제부총리를 탄핵해야 한다는 목소리가 커지고 있다",1
국힘 내달 3일 대선후보 선출… 경선룰 신경전,범죄 전력 등을 토대로 부적격자를 걸러낸다,0
"이재명, 9일께 대표 사퇴 후 대권가도 직진할 듯…비명계도 채비(종합)","""이 대표는 대선일 지정 이튿날 최고위원회의를 주재하면서 사퇴 선언을 할 것으로 보인다""고 전했다",0
"오늘부터 상호관세 25%…한덕수, 트럼프와 28분 통화",[앵커] 오늘 오후 1시 1분부터 미국이 매긴 상호관세 25%가 한국산 제품들에 부과됐습니다,0
경비 삼엄한 헌법재판소,(서울=연합뉴스) 신현우 기자 = 1일 서울 종로구 헌법재판소에서 경찰이 근무를 서고 있다,1
1차 컷오프 4명? 8명? 김·안·오·유·한·홍 희비 가른다,[앵커] 국민의힘은 10명을 웃도는 잠재적 대선 주자를 보유한 만큼 1차 예비경선 통과 규모가 특히 관심입니다,0
"야, ‘파면’ 촉구 총력전…“탄핵 인용 확신”","[앵커]더불어민주당은 국회와 광화문을 오가며 대통령 파면을 촉구하는데 끝까지 힘을 쏟았습니다.파면할 증거는 차고 넘친다면서, 탄핵 인용을 확신했습니다.방준원 기자의 보도입니다",0
“사람에 충성하지 않는다”던 윤석열…“사람을 쓸 때 가장 중요한 건 충성심”,충성하지 않는다”는 그의 과거 발언과 배치된다,0
"국민의힘, 내일 '조기대선' 선관위 출범…지도부 재신임키로(종합)","것은 안 맞다고 이야기했다""며 ""(탄핵 반대) 당론을 이야기하는데, 잘못된 당론이 아닌가""라고 지적했다",1
관저 리모델링에만 '46억원'…3년도 못쓰고 퍼부은 혈세가,[앵커]윤석열 전 대통령 부부가 한남동 관저에 머문 2년 5개월간 논란이 끊이질 않았습니다,0
"이언주 ""이재명, 무당층 비호감? 민주 지지층은 결집... 지금 당장 지지율 의미 없어""",보이기는 했습니다만 여전히 품목 관세라고 해서요,1
"전한길 ""탄핵 100% 기각·각하될 것…尹 복귀 후 개헌·조기총선 해야""",그다음에 평의 마무리하겠다는 의지가 들어간 거예요,1
이석연 前법제처장 “韓대행 재판관 지명은 중대한 법 위반”,"겸 기획재정부 장관이 정계선, 조한창 재판관을 임명한 것과 한덕수 권한대행이 마은혁 재판관을 임명한 것은 문제되지 않는가",1
"한덕수, 출마 가능성 묻자 “그런 일 있으면 알려드리겠다”",대선 일정을 확정한 후 곧바로 불출마 선언을 한 것과 대비된다는 이야기도 나온다,0
"민주 '당원 50% 여론조사 50%' 경선룰 결정…비명계 ""어대명 추대 경선"" 반발(종합)","형태로 조사하는 방식이 지금 주어진 방법 중에선 가장 효율적인 방법이라고 판단한다""고 설명했다",1
"이명박·박근혜 O·윤석열 X…재판부, 피고인석 尹 촬영 불허에 민주 “특혜”",윤석열 전 대통령과 김건희 여사가 지난 11일 오후 서울 용산구 한남동 대통령 관저를 떠나고 있다,1
"민주, '당원·여론조사 50:50' 대선 경선 룰 확정...비명계 반발",[앵커] 더불어민주당이 당원 투표와 일반 국민 대상 여론조사를 50%씩 반영해 대선 후보를 선출하는 경선 규칙을 확정했습니다,0
"재외공관도 尹사진 내린다…외교부, 美·日·中에 '파면 설명'",헌법재판소가 윤석열 대통령 파면을 선고한 4일 서울 용산구 대통령실에서 관계자들이 봉황기를 내리고 있다,1
"北 매체, 하루 지나 ""尹 대통령직에서 파면""…김정은 ""싸움 준비가 최고의 애국""","[앵커]북한은 윤석열 전 대통령 파면 하루 만에 관련 내용을 보도했습니다.특히 김정은은 러시아 파병 '폭풍군단'으로 추정되는 부대를 찾아 싸움 준비가 최고의 애국이라고 강조했는데, 어떤 의도가 담긴 행보인지, 이채현 기자가 전하겠습니다",1
윤석열 탄핵 '만장일치 파면'...조기 대선 막 올라,이상이라든가 국민들의 기대수준은 아직까지는 그렇게 두드러지지 않고 있거든요,1
1차 컷오프 4명? 8명? 김·안·오·유·한·홍 희비 가른다,4자 대결 구도를 원하는 분위기입니다,0
"[뉴스하이킥] 장윤선 ""김건희, 尹 계엄 이유 국민에게 직접 설명하겠다 주장.. 주변에서 말리느라 힘들었다 해""",2등을 다투는데 국민의힘 지지층 대상으로 하면 한 자릿수 밑으로 나온 단 말이에요,1
4·2 재보궐 투표율 26.27%…지난해 10·16 재보궐 대비 1.65%p↑,서울 구로구청장 25.9%·충남 아산시장 39.1% [대구=뉴시스] 김정화 기자 = 대구시의원 재선거일인 2일 대구광역시 달서구 본리동 제4투표소 본리동 행정복지센터에 마련된 투표소에서 유권자가 소중한 한 표를 행사하고 있다,0
"尹선고에 시선고정…6월 대선이냐, 복귀 후 개헌이냐",돌입할 것으로 보입니다,0
눈대중 부지·허위 보고까지… 잼버리 준비 모든 게 엉망이었다,이날 이 같은 내용의 잼버리 추진 실태 감사 결과를 공개했다,1
"“민주주의 맞나”…김문수, 尹 파면 다음 날 집 앞 회견","김문수 장관, 국회와 헌법재판소 정면 비판김문수 ""국민 뽑은 대통령을 재판관 8명이 파면?""""나라 이렇게 가면 안 돼""…김문수 대권 도전?",0
"윤 전 대통령, 파면 일주일 만에 퇴거…“새 길 찾을 것”","번영의 대한민국을 위해 미력하나마 노력을 아끼지 않겠다""고 밝혔습니다",0
"한 대행, TF 주재 ""대미 협상 총력""…내주 자동차 지원책 발표",[앵커] 미국의 상호관세 발표에 정부는 하루 두 차례 한덕수 권한대행 주재로 TF 회의를 열고 대응 방안을 논의했습니다,0
"李 대항마는 바로 '나'…김문수 ""당당하게 맞서 깨끗하게 이길 수 있어""","金 ""대화와 타협으로 문제 해결""""일단 청년들 일자리가 많아야""""국민들이 李 대항마로 뽑아줘"" 김문수 전 고용노동부 장관이 9일 대선 출마 선언 후 서울 동작구 국립서울현충원을 찾아 방명록을 작성하고 있다",1
"박지원 ""'개천 용' 이재명, '소년공'에서 대통령으로..신선, 진짜 대단, 트럼프도 인정""[여의도초대석]","""그런 사람들을 보듬어 주겠다"" 이렇게 얘기를 하던데",1
"나경원, 한남동 관저서 尹과 차담…尹 ""어려운 시기 역할 고맙다""",나경원 국민의힘 의원이 4일 오후 서울 여의도 국회에서 열린 의원총회에 참석했다,0
유정복 “조기 대선 전 개헌 추진해야”…우원식 ‘대선일 개헌 투표’ 반박,유정복 인천시장,0
윤석열 탄핵 '만장일치 파면'...조기 대선 막 올라,판결을 계기로 더 깊이 성찰하고 각성하면서 책임 있는 정당으로 거듭날 것을 약속드립니다,1
"기재차관, 최상목 美국채 논란에 “이해충돌 확인하겠다”","3일 긴급현안질문서 ""권익위에 최종 확인하도록 할 것"" 오동운 ""저촉 부분 있다면 법과 원칙 따라 수사하겠다"" [이데일리 이재은 기자] 김범석 기획재정부 1차관이 최상목 부총리 겸 기재부 장관의 미국 국채를 보유 논란에 대해 “국민권익위원회에 최종적으로 확인하도록 하겠다”고 말했다",0
"""역사의 죄인 된 거야"" ""누가 죄인인가"" 소란…큰 충돌은 없었다","윤석열 대통령에 대한 탄핵소추가 받아들여진 4일 서울 재동 헌법재판소 대심판정이 양쪽 대리인단과 취재진, 여야 의원, 일반 방청객 등으로 가득 차 있다",0
"민주, ‘4일 이내 대선일 공고’ 강제법 발의",[앵커] 그런데 민주당은 한덕수 권한대행이 선거일 공표를 미룰 지도 모른다는 의심을 하고 있습니다,0
"우원식 개헌제안에 국민의힘 ""이재명 대표가 직접 답해야 한다""","정치적 판단을 존중한다'고 설시한 만큼 극단적 여소야대 국면 타개를 위한 대대적 개헌이 절실하다""고 주장했다.그는 이어 ""개헌은 언제나 권력의 독점을 원하는 유력 정치인의 반대에 가로막혀 왔다""며 ""장차 집권이 유력하다고 믿는 친명계(친이재명계) 내에서 우원식 의장에 대한 비난이 쏟아지는 것 또한 그 연장선에 있다""고 밝혔다.박 대변인은 ""모든 것은 192석의 거대 야권을 거느리고 있는 이재명 대표의 손에 달렸다""며 ""조기 대선이 새로운 대한민국으로 거듭나는 계기가 될지, 과거의 실패를 답습하며 또 다른 몰락의 시작이 될지도 전적으로 이재명 대표의 마음에 달렸다""고 했다.박 대변인은 ""윤석열 대통령이 물러난 지금 정치권을 향한 국민의 심판의 눈초리는 민주당과 이재명 대표를 향하고 있다""며 ""문명사회에 유례없는 30차례 줄탄핵과 단독 예산 삭감 등 헌법재판소조차 '과했다' 직격한 입법 폭거에 어떻게 책임질 것인지 묻고 있다""고 덧붙였다.박 대변인은 '권력은 10년을 가지 못 한다'는 뜻의 사자성어 '권불십년'(權不十年)을 제시하고 ""다시 우리 앞에 놓인 선택의 기로에서 변화를 거부하고 기득권 지키기에 급급한다면 머잖은 미래에 역사의 심판대에 오를 수밖에 없다""고 강조했다.",1
"황우여, 한덕수 '꽃가마설' 일축..""당헌상 불가능, 경선룰 변경? 시간이 없다""",약간 갈린 상태에서 대선에 임해야 되는 것은 아닌가 이런 예상들이 나오는데 어떻게 보십니까? ◆황우여: 그거는 조금 더 두고 봐야 되겠지만요 두고 봐야 되겠지만 국민들께서는 이번에는 합치기를 원하고 또 하나 되기를 하나 된다는 전제하에서 생각을 해야 되겠는데요,1
이재명 후원회장으로 '비상계엄 저항한 5·18 유가족' 김송희씨 임명,이재명 예비후보 후원회 출범식 ,0
"尹 선고 전날 여론전…여 ""윤 복귀하면 개헌"" 야 ""내일이면 파면""","헌법재판소의 심판 결과가 대통령 직무 복귀로 결정된다면 우리 당도 서둘러 적극적으로 개헌을 추진하겠다""며 ""대통령께서도 임기에 연연하지 않겠다고 약속한 만큼 국민의 뜻을 모아 시대정신에 맞는 헌법을 만드는 데 최선을 다하겠다""고 했다",1
"[속보]한덕수 대행, 트럼프 대통령과 첫 소통...28분 통화",[파이낸셜뉴스] (출처=연합뉴스),0
"""대한민국 새로운 리더십 길 열려"" 김동연 다섯 번째 '서한외교'","미국대사 대리 등 주한대사들과 사라 샌더스 아칸소주지사 등 자매·우호 교류 지역 주지사, 클라우스 슈밥 WEF 회장 및 파티 비롤 IEA사무총장을 비롯한 국제기구 수장 등 전 세계 49개국 100여 명에 달한다",0
‘과잠’ 입은 대학생들과 포옹한 尹…정작 청년층 여론 보니,윤 전 대통령 근처로 부른 것이다,1
지자체 5곳 중 4곳 ‘야권 압승’…민심은 이미 윤석열 ‘심판’,정국에 대한 비판적 평가가 두루 반영된 것으로 풀이된다,0
"“대통령된 줄 착각”… 이재명, 한덕수 직격","한덕수, 헌법재판관 후보자 지명한덕수 대통령 권한대행 국무총리의 헌법재판관 후보자 지명에 대해 유력 대권 주자로 꼽히는 이재명 더불어민주당 대표가 “한 대행이 자기가 대통령이 된 걸로 착각한 거 같다”고 했다",1
"한순희 경주시의원, 산불피해 성금 300만원 기탁",한순희(오른쪽) 경주시의회 의원이 주낙영(가운데) 경주시장에게 영남산불피해 성금을 기탁하고 있다.[경주시의회 제공][헤럴드경제(경주)=김병진 기자]경북 경주시의회는 한순희 의원이 지난 10일 경주시청 시장실에서 주낙영 시장에게 영남지역 산불 피해 복구를 위한 성금 300만 원을 기탁했다.경주시는 초대형 산불로 삶의 터전을 잃은 이재민들을 위로하고 피해지역 복구를 위해 기탁한 이번 성금을 경북사회복지공동모금회(사랑의열매)로 전달해 구호물품 지원 및 복구사업 등에 사용할 예정이다.한순희 의원은 “갑작스러운 재해로 고통받는 분들에게 조금이나마 힘이 되고 싶어 성금 기탁에 동참했다“며 ”모두의 온정이 모여 피해지역 주민들이 하루빨리 일상으로 복귀할 수 있기를 바란다”고 말했다.한 의원은 제9대 경주시의회 전반기 의회운영위원장을 역임했으며 현재 제9대 경주시의회 후반기 행정복지위원회 위원으로서 활발한 의정활동을 펼치고 있다.kbj7653@heraldcorp.com,0
"[뉴스하이킥] 장윤선 ""김건희, 尹 계엄 이유 국민에게 직접 설명하겠다 주장.. 주변에서 말리느라 힘들었다 해""",다양한 행동을 기획하고 있을 것이고 그것은 저는 새 정부 출범 이후에도 지속될 가능성이 매우 높다,1
벌써부터 '尹 선고 불복' 움직임? 어떤 결과 나오든 '카오스' 우려,나오든 혼란이 불가피할 것이란 우려가 나온다,1
"김문수, 출마하나…""욕심 없지만 나라 이래선 안돼"" 8일 거취 표명","5일 시민단체연합 출마 촉구 기자회견서 밝혀 이르면 8일 거취표명 전망…고용부 ""사실무근 [서울=뉴시스] 조성우 기자 = 김무수 고용노동부 장관이 지난 3일 오후 서울 여의도 국회에서 열린 제423회 국회(임시회) 제4차 본회의 경북·경남·울산지역산불사태수습과피해대책마련및헌법질서수호를위한긴급현안질문에서 한정애 더불어민주당 의원 질의에 답변하고 있다",0
5년동안 사과 먹기 쉽지 않겠네...산불로 주산지 피해 막대,경북 사과 주산지 산불 피해 심각 저장 사고도 산불 피해 입어 사과값 폭등 우려 산불 피해로 타버린 사과 과수원 지난 1월만해도 올해 사과값이 안정되면서 더 이상 '금사과' 대란은 없을 것으로 전망됐습니다,0
만장일치 '윤 파면'...정치권 조기 대선 국면으로,나오고 있고,1
"美합참의장 후보 ""北은 즉각적 안보도전…한미일 안보협력 지지""",'韓日의 미군 감축 영향' 질의에 北 위협 강조 인사청문회 출석한 댄 케인 미국 합참의장 후보자 [워싱턴 로이터=연합뉴스,0
"국힘 경선 룰에 유승민 ‘펄쩍’ “역선택 방지, 국민 대상 사기친 것”",것으로밖에 생각되지 않는다”고 말했다,1
조기 대선일 6월 3일 유력…60일 초단기 레이스 시작,"한덕수 권한대행, 4일 긴급 국무위원 간담회 소집60일 안에 새 대통령 선출해야…곧바로 대선 준비 [앵커]대통령 파면으로 여야는 곧바로 조기 대선 준비에 들어갔습니다.정치권에선 다음 대선일로 6월 3일을 유력하게 꼽는데, 60일짜리 초단기 대선 레이스 일정을 유선의 기자가 정리했습니다.[기자]한덕수 대통령 권한대행은 윤석열 전 대통령 파면 직후 긴급 국무위원 간담회를 소집해 다음 대선 얘기를 꺼냈습니다.[한덕수/대통령 권한대행 국무총리 (어제) : 60일 안에 치러질 새로운 대통령을 선출하기 위한 선거가 공명정대하게 치러질 수 있도록 해야 합니다.]선거법상 탄핵 인용 다음날부터 60일 안에 새 대통령을 선출하게 돼 있기 때문에 곧바로 대선 준비를 시작해야 하는 겁니다.실제 중앙선관위는 어제(4일) 대통령이 공석이 됐다는 사실을 통보받은 직후 대선 예비후보자 등록을 받기 시작했습니다.정치권에선 8년 전 박근혜 전 대통령 파면 때도 60일을 꽉 채워 선거일을 잡은 전례가 있고, 꽉 채워도 대선을 치르기에 촉박한 일정을 감안해 60일 뒤인 6월 3일을 차기 대선일로 보는 관측이 지배적입니다.6월 3일을 대선일로 가정하면 대략적인 '초단기 대선 레이스' 일정표가 그려집니다.한 대행은 선거 50일 전인 오는 14일까지 선거일을 공지해야 합니다.정치권에선 오는 8일 국무회의에서 선거일이 나올 것으로 예상하고 있습니다.각 당 후보들은 5월 10일부터 11일까지 이틀 동안 후보 등록을 하게 되는데, 그러면 4월 8일부터 5월 초까지를 각 당별 경선 기간으로 볼 수 있습니다.후보 등록 다음날부터 선거 전날인 6월 2일까지 22일 동안은 공식 선거운동 기간입니다.선거 2주 전인 5월 20일부터 재외국민 투표가 시작되고, 사전투표일은 5월 29일부터 30일까지 진행될",0
"조경태 ""尹 탄핵 기각 어려워... '자유통일당화(化)' 되어가는 국민의힘, 환골탈태해야""",문제 있지 않습니까? 이런 부분에 대해서 저희들 한국 기업에 대해서 좀 더 고려해 달라는 것을 적극적으로 저희 의견을 피력했고요,1
목포·신안 재보궐 안 하기로…‘현안 차질 우려’,[KBS 광주] [앵커] 선거관리위원회가 공석이 된 목포시와 신안군수 재보궐 선거를 실시하지 않기로 결론냈습니다,0
"이재명 ""국민 굳건한 의지 보여달라""...'윤 파면 서명' 참여 독려","더불어민주당 이재명 대표는 윤석열 대통령 탄핵심판 선고기일 지정에 첫 입장을 내고, 우리 국민의 굳건한 의지를 보여달라고 당부했습니다",0
"한계 드러난 ‘87체제’…연합·상생 위한 ‘새 헌법’ 더는 미룰 수 없다[광복 80년 새 나라, 새 헌법, 새 미래]",때문이다,1
[직격인터뷰]정철원 담양군수,"【 앵커멘트 】 KBC 직격인터뷰, 오늘은 이번 재보궐 선거에서 당선된 정철원 담양군수와 함께 이야기 나눠보겠습니다",0
"우원식 ""대선·개헌 투표 동시에 하자""…관건은 양당 지도부 동의",어려운 권력구조 개편은 이번 기회에 꼭 해야 한다”며 “부족한 내용은 내년 지방선거와 함께 2차 개헌을 통해 추진할 수 있을 것”이라고 설명했다,0
"박찬대 ""헌재, 국민과 역사의 명령에 응답해야"" 탄핵인용 촉구","윤석열 대통령의 탄핵심판 선고일이 지정된 오늘 더불어민주당 박찬대 원내대표가 ""국민과 역사의 명령에 응답하라""며, 헌법재판소에 파면 결정을 촉구했습니다",0
"[뉴스하이킥] 이동형 ""'한덕수 대망론'? 만년 공무원, 선택 못 할 것.. 재판관 지명, 오래 전부터 계획한 듯""",하나는 민주당 지지자들을 중심으로 해서 국민의힘은 내란 정당이고 내란에 동조한 정당이기 때문에 대선이 끝나면 정당해산을 해야 된다,0
"[여랑야랑]엇갈린 전한길·전광훈 / 김상욱·윤상현, 같은 당 두 표정? / 다시 금지된 ‘이재명 현수막’",우리 동료들이 대통령 탄핵에 앞장섰습니다,0
"한동훈 “헌재, 사실상 이재명도 탄핵”…‘시대교체’ 화두 출사표",의원 10여명과 팬클럽 ‘위드후니’ 등 지지자 수백명이 참석했다,1
"박지원 ""尹 탄핵 선고, 4월 4일 사(巳)시... 8대 0 인용 확실""","- 尹 탄핵 선고, 4월 4일 사(巳)시..",1
"보수논객 김진 ""헌재, 이미 8대 0 합의 끝냈을 것…사회갈등 열기 빼는 중""",복귀하게 된다면 하루이틀을 버티지 못할 것”이라며 “민중 시위 때문에 대통령은 하야할 것”이라고 내다봤다,0
"[뉴스하이킥] 신용한 ""尹 관저 퇴거, 잘 짜인 '청년팔이'.. 국민에겐 '프로 염장러'""",그때 침울하고 가장 사랑하고 그랬다고 해요,1
"거제시장 재선거, 민주당 변광용 후보 당선 '확실'",[거제=뉴시스] 신정철 기자= 경남 거제시장 재선거에서 더불어민주당 변광용 후보의 당선이 확실시되고 있다.사진은 변광용 후보 선거사무소 개소식 모습.(사진=뉴시스DB).2025.04.02,0
"김상욱 “제명돼야 할 사람은 윤석열, 나에 대한 탈당 압박은 폭력” [김은지의 뉴스IN]","근데 만약에 나왔을 때 경쟁력이 있느냐, 그것도 사실 지금 알 수 없는 것 같아요",1
"구로구청장 보궐선거, 구민의 선택은?",[서울=뉴시스] 김선웅 기자 = 2일 서울 구로구 동양미래대학교 대강당에 설치된 구로구청장 보궐선거 개표소에서 개표가 진행되고 있다,1
김문수 “여전히 고심”…안철수 내일·홍준표 14일 출마 선언,[앵커] 국민의힘 대선 주자들도 출마 준비에 속도를 내고 있습니다,0
"박균택 ""피고인 윤석열 '재구속' 당연히 해야..내란 재판도 6개월 안에 가능""",시작된 거 아니겠어요? 그렇죠? ◆박균택: 예예 그렇습니다,1
"韓대행, 트럼프와 28분간 통화… ‘트럼프 2기’ 첫 정상 외교",통역 없이 영어로 직접 대화하기도 한덕수 대통령 권한대행 국무총리와 도널드 트럼프 미국 대통령,0
"[뉴스NIGHT] 정치권, 본격 '대권 경쟁'...관저 떠나는 윤 부부","나경원 의원 같은 분들은 소통관같이 오피셜한 곳에서 하는 것이 나을 수도 있다, 이런 생각을 해 봅니다",1
"이재명 ""진짜 대한민국 만들 것...훌륭한 도구 되겠다""",진단하며 경제 성장을 가장 중요한 기치로 내걸었습니다,0
